uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SP,OUTRAS,IGNORADO,"50 - 59",M,61
SP,OUTRAS,OUTRO,"50 - 59",F,132
SP,OUTRAS,OUTRO,"50 - 59",M,529
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,341
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,587
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,20
SP,OUTRAS,POSTO_SAUDE,"50 - 59",M,29
SP,OUTRAS,SAMU,"50 - 59",F,1
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,63
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,429
SP,INDETERMINADA,DOMICILIO,"50 - 59",F,24
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,58
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,9
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,30
SP,INDETERMINADA,OUTRO,"50 - 59",F,1
SP,INDETERMINADA,OUTRO,"50 - 59",M,8
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,8
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,12
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,67
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,139
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,864
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1046
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"50 - 59",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",F,14
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,32
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,48
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,82
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"50 - 59",M,4
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"50 - 59",M,7
SP,PNEUMONIA,DOMICILIO,"50 - 59",F,68
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,252
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,1491
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,2571
SP,PNEUMONIA,IGNORADO,"50 - 59",F,6
SP,PNEUMONIA,IGNORADO,"50 - 59",M,13
SP,PNEUMONIA,OUTRO,"50 - 59",F,18
SP,PNEUMONIA,OUTRO,"50 - 59",M,48
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,57
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,97
SP,PNEUMONIA,POSTO_SAUDE,"50 - 59",M,3
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",F,2
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,25
SP,SEPTICEMIA,DOMICILIO,"50 - 59",F,24
SP,SEPTICEMIA,DOMICILIO,"50 - 59",M,44
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,1419
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,1890
SP,SEPTICEMIA,IGNORADO,"50 - 59",F,5
SP,SEPTICEMIA,IGNORADO,"50 - 59",M,5
SP,SEPTICEMIA,OUTRO,"50 - 59",F,8
SP,SEPTICEMIA,OUTRO,"50 - 59",M,14
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,18
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,38
SP,SEPTICEMIA,VIA_PUBLICA,"50 - 59",M,2
SP,SRAG,HOSPITAL,"50 - 59",F,14
SP,SRAG,HOSPITAL,"50 - 59",M,17
SP,SRAG,IGNORADO,"50 - 59",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,OUTRAS,DOMICILIO,"50 - 59",F,31
TO,OUTRAS,DOMICILIO,"50 - 59",M,77
TO,OUTRAS,HOSPITAL,"50 - 59",F,72
TO,OUTRAS,HOSPITAL,"50 - 59",M,97
TO,OUTRAS,IGNORADO,"50 - 59",M,2
TO,OUTRAS,OUTRO,"50 - 59",M,16
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
TO,OUTRAS,VIA_PUBLICA,"50 - 59",F,4
TO,OUTRAS,VIA_PUBLICA,"50 - 59",M,11
TO,INDETERMINADA,DOMICILIO,"50 - 59",M,1
TO,INDETERMINADA,HOSPITAL,"50 - 59",M,1
TO,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,4
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,9
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,14
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,16
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
TO,PNEUMONIA,DOMICILIO,"50 - 59",F,1
TO,PNEUMONIA,DOMICILIO,"50 - 59",M,2
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,27
TO,PNEUMONIA,HOSPITAL,"50 - 59",M,31
TO,PNEUMONIA,OUTRO,"50 - 59",M,1
TO,SEPTICEMIA,DOMICILIO,"50 - 59",M,3
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,20
TO,SEPTICEMIA,HOSPITAL,"50 - 59",M,28
TO,SEPTICEMIA,OUTRO,"50 - 59",M,1
AC,OUTRAS,DOMICILIO,"60 - 69",F,23
AC,OUTRAS,DOMICILIO,"60 - 69",M,66
AC,OUTRAS,HOSPITAL,"60 - 69",F,68
AC,OUTRAS,HOSPITAL,"60 - 69",M,112
AC,OUTRAS,IGNORADO,"60 - 69",M,1
AC,OUTRAS,OUTRO,"60 - 69",F,6
AC,OUTRAS,OUTRO,"60 - 69",M,11
AC,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
AC,OUTRAS,VIA_PUBLICA,"60 - 69",M,6
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AC,INDETERMINADA,HOSPITAL,"60 - 69",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,4
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,12
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,18
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",F,1
AC,PNEUMONIA,DOMICILIO,"60 - 69",M,1
AC,PNEUMONIA,HOSPITAL,"60 - 69",F,46
AC,PNEUMONIA,HOSPITAL,"60 - 69",M,77
AC,SEPTICEMIA,HOSPITAL,"60 - 69",F,26
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,30
AL,OUTRAS,DOMICILIO,"60 - 69",F,177
AL,OUTRAS,DOMICILIO,"60 - 69",I,1
AL,OUTRAS,DOMICILIO,"60 - 69",M,271
AL,OUTRAS,HOSPITAL,"60 - 69",F,357
AL,OUTRAS,HOSPITAL,"60 - 69",M,508
AL,OUTRAS,IGNORADO,"60 - 69",F,1
AL,OUTRAS,IGNORADO,"60 - 69",M,3
AL,OUTRAS,OUTRO,"60 - 69",F,8
AL,OUTRAS,OUTRO,"60 - 69",M,14
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,36
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,41
AL,OUTRAS,VIA_PUBLICA,"60 - 69",F,8
AL,OUTRAS,VIA_PUBLICA,"60 - 69",M,39
AL,INDETERMINADA,DOMICILIO,"60 - 69",M,8
AL,INDETERMINADA,HOSPITAL,"60 - 69",F,3
AL,INDETERMINADA,HOSPITAL,"60 - 69",M,3
AL,INDETERMINADA,OUTRO,"60 - 69",M,1
AL,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,18
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,25
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,114
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,101
AL,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,9
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
AL,PNEUMONIA,DOMICILIO,"60 - 69",F,6
AL,PNEUMONIA,DOMICILIO,"60 - 69",M,14
AL,PNEUMONIA,HOSPITAL,"60 - 69",F,162
AL,PNEUMONIA,HOSPITAL,"60 - 69",M,115
AL,PNEUMONIA,OUTRO,"60 - 69",M,2
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AL,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
AL,SEPTICEMIA,DOMICILIO,"60 - 69",M,13
AL,SEPTICEMIA,HOSPITAL,"60 - 69",F,160
AL,SEPTICEMIA,HOSPITAL,"60 - 69",M,149
AL,SEPTICEMIA,IGNORADO,"60 - 69",M,1
AL,SEPTICEMIA,OUTRO,"60 - 69",F,1
AL,SEPTICEMIA,OUTRO,"60 - 69",M,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
AL,SRAG,HOSPITAL,"60 - 69",F,1
AM,OUTRAS,AMBULANCIA,"60 - 69",M,1
AM,OUTRAS,DOMICILIO,"60 - 69",F,129
AM,OUTRAS,DOMICILIO,"60 - 69",M,247
AM,OUTRAS,HOSPITAL,"60 - 69",F,358
AM,OUTRAS,HOSPITAL,"60 - 69",M,522
AM,OUTRAS,IGNORADO,"60 - 69",I,1
AM,OUTRAS,OUTRO,"60 - 69",F,1
AM,OUTRAS,OUTRO,"60 - 69",M,17
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
AM,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
AM,OUTRAS,VIA_PUBLICA,"60 - 69",M,22
AM,INDETERMINADA,DOMICILIO,"60 - 69",F,2
AM,INDETERMINADA,DOMICILIO,"60 - 69",M,12
AM,INDETERMINADA,HOSPITAL,"60 - 69",F,2
AM,INDETERMINADA,OUTRO,"60 - 69",M,1
AM,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,4
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,8
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,25
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,50
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AM,PNEUMONIA,DOMICILIO,"60 - 69",M,2
AM,PNEUMONIA,HOSPITAL,"60 - 69",F,110
AM,PNEUMONIA,HOSPITAL,"60 - 69",M,186
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AM,SEPTICEMIA,HOSPITAL,"60 - 69",F,122
AM,SEPTICEMIA,HOSPITAL,"60 - 69",M,154
AM,SRAG,HOSPITAL,"60 - 69",F,1
AM,SRAG,HOSPITAL,"60 - 69",M,2
AP,OUTRAS,DOMICILIO,"60 - 69",F,26
AP,OUTRAS,DOMICILIO,"60 - 69",M,38
AP,OUTRAS,HOSPITAL,"60 - 69",F,41
AP,OUTRAS,HOSPITAL,"60 - 69",M,89
AP,OUTRAS,IGNORADO,"60 - 69",M,4
AP,OUTRAS,OUTRO,"60 - 69",F,3
AP,OUTRAS,OUTRO,"60 - 69",M,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
AP,OUTRAS,VIA_PUBLICA,"60 - 69",M,4
AP,INDETERMINADA,DOMICILIO,"60 - 69",M,1
AP,INDETERMINADA,OUTRO,"60 - 69",F,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,9
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,14
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,12
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
AP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
AP,PNEUMONIA,DOMICILIO,"60 - 69",F,2
AP,PNEUMONIA,DOMICILIO,"60 - 69",M,1
AP,PNEUMONIA,HOSPITAL,"60 - 69",F,20
AP,PNEUMONIA,HOSPITAL,"60 - 69",M,29
AP,PNEUMONIA,OUTRO,"60 - 69",M,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
AP,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
AP,SEPTICEMIA,HOSPITAL,"60 - 69",F,24
AP,SEPTICEMIA,HOSPITAL,"60 - 69",M,39
AP,SEPTICEMIA,IGNORADO,"60 - 69",F,1
BA,OUTRAS,DOMICILIO,"60 - 69",F,712
BA,OUTRAS,DOMICILIO,"60 - 69",I,7
BA,OUTRAS,DOMICILIO,"60 - 69",M,1401
BA,OUTRAS,HOSPITAL,"60 - 69",F,1654
BA,OUTRAS,HOSPITAL,"60 - 69",I,10
BA,OUTRAS,HOSPITAL,"60 - 69",M,2313
BA,OUTRAS,IGNORADO,"60 - 69",F,24
BA,OUTRAS,IGNORADO,"60 - 69",I,20
BA,OUTRAS,IGNORADO,"60 - 69",M,32
BA,OUTRAS,OUTRO,"60 - 69",F,61
BA,OUTRAS,OUTRO,"60 - 69",M,163
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,153
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",I,3
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,261
BA,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
BA,OUTRAS,VIA_PUBLICA,"60 - 69",F,36
BA,OUTRAS,VIA_PUBLICA,"60 - 69",I,1
BA,OUTRAS,VIA_PUBLICA,"60 - 69",M,129
BA,INDETERMINADA,DOMICILIO,"60 - 69",F,5
BA,INDETERMINADA,DOMICILIO,"60 - 69",M,6
BA,INDETERMINADA,HOSPITAL,"60 - 69",F,1
BA,INDETERMINADA,IGNORADO,"60 - 69",M,1
BA,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,69
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",I,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,105
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,474
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,2
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,514
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,5
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,30
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,39
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,6
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,3
BA,PNEUMONIA,DOMICILIO,"60 - 69",F,10
BA,PNEUMONIA,DOMICILIO,"60 - 69",M,26
BA,PNEUMONIA,HOSPITAL,"60 - 69",F,288
BA,PNEUMONIA,HOSPITAL,"60 - 69",I,1
BA,PNEUMONIA,HOSPITAL,"60 - 69",M,473
BA,PNEUMONIA,IGNORADO,"60 - 69",M,1
BA,PNEUMONIA,OUTRO,"60 - 69",F,3
BA,PNEUMONIA,OUTRO,"60 - 69",M,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,14
BA,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
BA,SEPTICEMIA,DOMICILIO,"60 - 69",F,11
BA,SEPTICEMIA,DOMICILIO,"60 - 69",M,17
BA,SEPTICEMIA,HOSPITAL,"60 - 69",F,605
BA,SEPTICEMIA,HOSPITAL,"60 - 69",I,5
BA,SEPTICEMIA,HOSPITAL,"60 - 69",M,771
BA,SEPTICEMIA,IGNORADO,"60 - 69",F,3
BA,SEPTICEMIA,IGNORADO,"60 - 69",I,1
BA,SEPTICEMIA,IGNORADO,"60 - 69",M,4
BA,SEPTICEMIA,OUTRO,"60 - 69",F,3
BA,SEPTICEMIA,OUTRO,"60 - 69",M,3
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,24
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",I,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,30
BA,SRAG,DOMICILIO,"60 - 69",M,1
BA,SRAG,HOSPITAL,"60 - 69",F,7
BA,SRAG,HOSPITAL,"60 - 69",M,5
CE,OUTRAS,AMBULANCIA,"60 - 69",M,1
CE,OUTRAS,DOMICILIO,"60 - 69",F,329
CE,OUTRAS,DOMICILIO,"60 - 69",M,641
CE,OUTRAS,HOSPITAL,"60 - 69",F,860
CE,OUTRAS,HOSPITAL,"60 - 69",I,1
CE,OUTRAS,HOSPITAL,"60 - 69",M,1154
CE,OUTRAS,IGNORADO,"60 - 69",F,20
CE,OUTRAS,IGNORADO,"60 - 69",I,1
CE,OUTRAS,IGNORADO,"60 - 69",M,44
CE,OUTRAS,OUTRO,"60 - 69",F,42
CE,OUTRAS,OUTRO,"60 - 69",M,96
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,81
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,98
CE,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
CE,OUTRAS,VIA_PUBLICA,"60 - 69",F,18
CE,OUTRAS,VIA_PUBLICA,"60 - 69",M,72
CE,INDETERMINADA,DOMICILIO,"60 - 69",F,1
CE,INDETERMINADA,DOMICILIO,"60 - 69",M,6
CE,INDETERMINADA,HOSPITAL,"60 - 69",F,2
CE,INDETERMINADA,HOSPITAL,"60 - 69",M,5
CE,INDETERMINADA,IGNORADO,"60 - 69",M,1
CE,INDETERMINADA,OUTRO,"60 - 69",M,2
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,43
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",I,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,64
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,144
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,147
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,4
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,24
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,5
CE,PNEUMONIA,AMBULANCIA,"60 - 69",F,1
CE,PNEUMONIA,DOMICILIO,"60 - 69",F,22
CE,PNEUMONIA,DOMICILIO,"60 - 69",M,46
CE,PNEUMONIA,HOSPITAL,"60 - 69",F,272
CE,PNEUMONIA,HOSPITAL,"60 - 69",M,317
CE,PNEUMONIA,IGNORADO,"60 - 69",F,1
CE,PNEUMONIA,IGNORADO,"60 - 69",I,1
CE,PNEUMONIA,IGNORADO,"60 - 69",M,3
CE,PNEUMONIA,OUTRO,"60 - 69",F,2
CE,PNEUMONIA,OUTRO,"60 - 69",M,7
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,18
CE,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,2
CE,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,3
CE,SEPTICEMIA,DOMICILIO,"60 - 69",F,13
CE,SEPTICEMIA,DOMICILIO,"60 - 69",M,23
CE,SEPTICEMIA,HOSPITAL,"60 - 69",F,313
CE,SEPTICEMIA,HOSPITAL,"60 - 69",M,344
CE,SEPTICEMIA,IGNORADO,"60 - 69",F,5
CE,SEPTICEMIA,IGNORADO,"60 - 69",M,4
CE,SEPTICEMIA,OUTRO,"60 - 69",F,4
CE,SEPTICEMIA,OUTRO,"60 - 69",M,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,37
CE,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
CE,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
CE,SRAG,DOMICILIO,"60 - 69",M,1
CE,SRAG,HOSPITAL,"60 - 69",F,4
CE,SRAG,HOSPITAL,"60 - 69",M,4
DF,OUTRAS,DOMICILIO,"60 - 69",F,78
DF,OUTRAS,DOMICILIO,"60 - 69",M,127
DF,OUTRAS,HOSPITAL,"60 - 69",F,389
DF,OUTRAS,HOSPITAL,"60 - 69",M,474
DF,OUTRAS,OUTRO,"60 - 69",F,17
DF,OUTRAS,OUTRO,"60 - 69",M,25
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,15
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,16
DF,OUTRAS,VIA_PUBLICA,"60 - 69",F,3
DF,OUTRAS,VIA_PUBLICA,"60 - 69",M,16
DF,INDETERMINADA,HOSPITAL,"60 - 69",F,2
DF,INDETERMINADA,HOSPITAL,"60 - 69",M,13
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,12
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,14
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,55
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,81
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
DF,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
DF,PNEUMONIA,DOMICILIO,"60 - 69",F,5
DF,PNEUMONIA,DOMICILIO,"60 - 69",M,9
DF,PNEUMONIA,HOSPITAL,"60 - 69",F,174
DF,PNEUMONIA,HOSPITAL,"60 - 69",M,198
DF,PNEUMONIA,OUTRO,"60 - 69",F,2
DF,PNEUMONIA,OUTRO,"60 - 69",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
DF,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
DF,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
DF,SEPTICEMIA,HOSPITAL,"60 - 69",F,154
DF,SEPTICEMIA,HOSPITAL,"60 - 69",M,207
DF,SEPTICEMIA,OUTRO,"60 - 69",F,2
DF,SEPTICEMIA,OUTRO,"60 - 69",M,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
DF,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
DF,SRAG,HOSPITAL,"60 - 69",F,1
DF,SRAG,HOSPITAL,"60 - 69",M,2
ES,OUTRAS,DOMICILIO,"60 - 69",F,181
ES,OUTRAS,DOMICILIO,"60 - 69",M,368
ES,OUTRAS,HOSPITAL,"60 - 69",F,655
ES,OUTRAS,HOSPITAL,"60 - 69",M,982
ES,OUTRAS,IGNORADO,"60 - 69",M,2
ES,OUTRAS,OUTRO,"60 - 69",F,8
ES,OUTRAS,OUTRO,"60 - 69",M,51
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,29
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,68
ES,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
ES,OUTRAS,VIA_PUBLICA,"60 - 69",F,7
ES,OUTRAS,VIA_PUBLICA,"60 - 69",M,60
ES,INDETERMINADA,OUTRO,"60 - 69",M,1
ES,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,19
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,19
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,69
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,96
