uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AM,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,13
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,12
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,211
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,311
AM,PNEUMONIA,OUTRO,"70 - 79",F,1
AM,PNEUMONIA,OUTRO,"70 - 79",M,5
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
AM,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,11
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,158
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,184
AM,SEPTICEMIA,OUTRO,"70 - 79",F,1
AM,SEPTICEMIA,OUTRO,"70 - 79",M,5
AM,SRAG,DOMICILIO,"70 - 79",F,1
AM,SRAG,DOMICILIO,"70 - 79",M,7
AM,SRAG,HOSPITAL,"70 - 79",F,66
AM,SRAG,HOSPITAL,"70 - 79",M,121
AM,SRAG,OUTRO,"70 - 79",M,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AP,OUTRAS,DOMICILIO,"70 - 79",F,23
AP,OUTRAS,DOMICILIO,"70 - 79",M,49
AP,OUTRAS,HOSPITAL,"70 - 79",F,54
AP,OUTRAS,HOSPITAL,"70 - 79",M,92
AP,OUTRAS,OUTRO,"70 - 79",M,4
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
AP,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
AP,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
AP,COVID,AMBULANCIA,"70 - 79",M,1
AP,COVID,DOMICILIO,"70 - 79",M,10
AP,COVID,HOSPITAL,"70 - 79",F,64
AP,COVID,HOSPITAL,"70 - 79",I,1
AP,COVID,HOSPITAL,"70 - 79",M,124
AP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
AP,COVID,POSTO_SAUDE,"70 - 79",F,2
AP,COVID,POSTO_SAUDE,"70 - 79",M,4
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,5
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,12
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,7
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,28
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AP,PNEUMONIA,DOMICILIO,"70 - 79",F,7
AP,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AP,PNEUMONIA,HOSPITAL,"70 - 79",F,17
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,32
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AP,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
AP,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
AP,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,23
AP,SEPTICEMIA,HOSPITAL,"70 - 79",M,22
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,SRAG,HOSPITAL,"70 - 79",F,1
AP,SRAG,HOSPITAL,"70 - 79",M,1
BA,OUTRAS,AMBULANCIA,"70 - 79",M,1
BA,OUTRAS,DOMICILIO,"70 - 79",F,1559
BA,OUTRAS,DOMICILIO,"70 - 79",M,2495
BA,OUTRAS,HOSPITAL,"70 - 79",F,2094
BA,OUTRAS,HOSPITAL,"70 - 79",M,2672
BA,OUTRAS,IGNORADO,"70 - 79",F,19
BA,OUTRAS,IGNORADO,"70 - 79",I,1
BA,OUTRAS,IGNORADO,"70 - 79",M,32
BA,OUTRAS,OUTRO,"70 - 79",F,73
BA,OUTRAS,OUTRO,"70 - 79",M,151
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,253
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,291
BA,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,32
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,64
BA,COVID,DOMICILIO,"70 - 79",F,29
BA,COVID,DOMICILIO,"70 - 79",M,47
BA,COVID,HOSPITAL,"70 - 79",F,801
BA,COVID,HOSPITAL,"70 - 79",I,1
BA,COVID,HOSPITAL,"70 - 79",M,1188
BA,COVID,IGNORADO,"70 - 79",F,1
BA,COVID,IGNORADO,"70 - 79",M,3
BA,COVID,OUTRO,"70 - 79",F,10
BA,COVID,OUTRO,"70 - 79",M,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,65
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,64
BA,COVID,POSTO_SAUDE,"70 - 79",F,1
BA,COVID,VIA_PUBLICA,"70 - 79",F,2
BA,COVID,VIA_PUBLICA,"70 - 79",M,3
BA,INDETERMINADA,DOMICILIO,"70 - 79",F,3
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,8
BA,INDETERMINADA,HOSPITAL,"70 - 79",F,1
BA,INDETERMINADA,HOSPITAL,"70 - 79",M,5
BA,INDETERMINADA,IGNORADO,"70 - 79",M,1
BA,INDETERMINADA,OUTRO,"70 - 79",F,2
BA,INDETERMINADA,OUTRO,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,106
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",I,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,170
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,497
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,1
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,587
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,13
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,59
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,68
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,21
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,46
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,523
BA,PNEUMONIA,HOSPITAL,"70 - 79",I,1
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,665
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,IGNORADO,"70 - 79",M,1
BA,PNEUMONIA,OUTRO,"70 - 79",F,3
BA,PNEUMONIA,OUTRO,"70 - 79",M,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,34
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,43
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,34
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,46
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,826
BA,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,935
BA,SEPTICEMIA,IGNORADO,"70 - 79",M,2
BA,SEPTICEMIA,OUTRO,"70 - 79",F,14
BA,SEPTICEMIA,OUTRO,"70 - 79",M,11
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,58
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,66
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
BA,SRAG,DOMICILIO,"70 - 79",F,4
BA,SRAG,DOMICILIO,"70 - 79",M,4
BA,SRAG,HOSPITAL,"70 - 79",F,45
BA,SRAG,HOSPITAL,"70 - 79",M,62
BA,SRAG,OUTRO,"70 - 79",M,2
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
CE,OUTRAS,AMBULANCIA,"70 - 79",F,5
CE,OUTRAS,AMBULANCIA,"70 - 79",M,7
CE,OUTRAS,DOMICILIO,"70 - 79",F,792
CE,OUTRAS,DOMICILIO,"70 - 79",I,1
CE,OUTRAS,DOMICILIO,"70 - 79",M,1083
CE,OUTRAS,HOSPITAL,"70 - 79",F,978
CE,OUTRAS,HOSPITAL,"70 - 79",I,1
CE,OUTRAS,HOSPITAL,"70 - 79",M,1152
CE,OUTRAS,IGNORADO,"70 - 79",F,247
CE,OUTRAS,IGNORADO,"70 - 79",M,321
CE,OUTRAS,OUTRO,"70 - 79",F,81
CE,OUTRAS,OUTRO,"70 - 79",M,77
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,118
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,108
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,43
CE,COVID,AMBULANCIA,"70 - 79",F,1
CE,COVID,AMBULANCIA,"70 - 79",M,1
CE,COVID,DOMICILIO,"70 - 79",F,39
CE,COVID,DOMICILIO,"70 - 79",M,57
CE,COVID,HOSPITAL,"70 - 79",F,809
CE,COVID,HOSPITAL,"70 - 79",I,1
CE,COVID,HOSPITAL,"70 - 79",M,1058
CE,COVID,IGNORADO,"70 - 79",F,113
CE,COVID,IGNORADO,"70 - 79",I,1
CE,COVID,IGNORADO,"70 - 79",M,143
CE,COVID,OUTRO,"70 - 79",F,9
CE,COVID,OUTRO,"70 - 79",M,15
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,96
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,135
CE,COVID,VIA_PUBLICA,"70 - 79",M,1
CE,INDETERMINADA,AMBULANCIA,"70 - 79",F,2
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,7
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,9
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,4
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,5
CE,INDETERMINADA,IGNORADO,"70 - 79",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,78
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,78
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,191
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,187
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,46
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,48
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,25
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,22
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,4
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
CE,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,42
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,71
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,438
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,513
CE,PNEUMONIA,IGNORADO,"70 - 79",F,66
CE,PNEUMONIA,IGNORADO,"70 - 79",I,1
CE,PNEUMONIA,IGNORADO,"70 - 79",M,69
CE,PNEUMONIA,OUTRO,"70 - 79",F,8
CE,PNEUMONIA,OUTRO,"70 - 79",M,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,37
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,36
CE,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",F,3
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,35
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,26
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,421
CE,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,408
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,52
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,57
CE,SEPTICEMIA,OUTRO,"70 - 79",F,2
CE,SEPTICEMIA,OUTRO,"70 - 79",M,4
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,29
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,31
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
CE,SRAG,DOMICILIO,"70 - 79",F,1
CE,SRAG,DOMICILIO,"70 - 79",M,1
CE,SRAG,HOSPITAL,"70 - 79",F,63
CE,SRAG,HOSPITAL,"70 - 79",M,54
CE,SRAG,IGNORADO,"70 - 79",F,9
CE,SRAG,IGNORADO,"70 - 79",M,20
CE,SRAG,OUTRO,"70 - 79",F,2
CE,SRAG,OUTRO,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
DF,OUTRAS,DOMICILIO,"70 - 79",F,128
DF,OUTRAS,DOMICILIO,"70 - 79",M,182
DF,OUTRAS,HOSPITAL,"70 - 79",F,458
DF,OUTRAS,HOSPITAL,"70 - 79",I,1
DF,OUTRAS,HOSPITAL,"70 - 79",M,514
DF,OUTRAS,OUTRO,"70 - 79",F,22
DF,OUTRAS,OUTRO,"70 - 79",M,40
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,10
DF,COVID,DOMICILIO,"70 - 79",F,8
DF,COVID,DOMICILIO,"70 - 79",M,4
DF,COVID,HOSPITAL,"70 - 79",F,376
DF,COVID,HOSPITAL,"70 - 79",M,553
DF,COVID,OUTRO,"70 - 79",F,6
DF,COVID,OUTRO,"70 - 79",M,5
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
DF,INDETERMINADA,DOMICILIO,"70 - 79",F,2
DF,INDETERMINADA,DOMICILIO,"70 - 79",M,3
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,5
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,10
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,16
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,62
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,82
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,5
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,10
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,261
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,292
DF,PNEUMONIA,OUTRO,"70 - 79",F,4
DF,PNEUMONIA,OUTRO,"70 - 79",M,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,212
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,207
DF,SEPTICEMIA,OUTRO,"70 - 79",F,6
DF,SEPTICEMIA,OUTRO,"70 - 79",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
DF,SRAG,HOSPITAL,"70 - 79",F,8
DF,SRAG,HOSPITAL,"70 - 79",M,9
ES,OUTRAS,DOMICILIO,"70 - 79",F,323
ES,OUTRAS,DOMICILIO,"70 - 79",M,465
ES,OUTRAS,HOSPITAL,"70 - 79",F,700
ES,OUTRAS,HOSPITAL,"70 - 79",I,1
ES,OUTRAS,HOSPITAL,"70 - 79",M,889
ES,OUTRAS,IGNORADO,"70 - 79",F,1
ES,OUTRAS,IGNORADO,"70 - 79",M,2
ES,OUTRAS,OUTRO,"70 - 79",F,11
ES,OUTRAS,OUTRO,"70 - 79",M,29
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,51
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,69
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,23
ES,COVID,DOMICILIO,"70 - 79",F,16
ES,COVID,DOMICILIO,"70 - 79",M,13
ES,COVID,HOSPITAL,"70 - 79",F,545
ES,COVID,HOSPITAL,"70 - 79",M,787
ES,COVID,OUTRO,"70 - 79",M,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
ES,COVID,VIA_PUBLICA,"70 - 79",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,31
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,50
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,76
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,118
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,26
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,50
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,267
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,410
ES,PNEUMONIA,OUTRO,"70 - 79",F,1
ES,PNEUMONIA,OUTRO,"70 - 79",M,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,18
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,18
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,358
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,372
ES,SEPTICEMIA,IGNORADO,"70 - 79",M,1
ES,SEPTICEMIA,OUTRO,"70 - 79",F,2
ES,SEPTICEMIA,OUTRO,"70 - 79",M,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
ES,SRAG,DOMICILIO,"70 - 79",M,2
ES,SRAG,HOSPITAL,"70 - 79",F,22
ES,SRAG,HOSPITAL,"70 - 79",M,40
ES,SRAG,OUTRO,"70 - 79",M,1
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,425
GO,OUTRAS,DOMICILIO,"70 - 79",M,631
GO,OUTRAS,HOSPITAL,"70 - 79",F,726
GO,OUTRAS,HOSPITAL,"70 - 79",M,957
GO,OUTRAS,IGNORADO,"70 - 79",F,31
GO,OUTRAS,IGNORADO,"70 - 79",M,69
GO,OUTRAS,OUTRO,"70 - 79",F,79
GO,OUTRAS,OUTRO,"70 - 79",M,150
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,154
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,194
GO,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
GO,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,35
GO,COVID,DOMICILIO,"70 - 79",F,16
GO,COVID,DOMICILIO,"70 - 79",M,24
GO,COVID,HOSPITAL,"70 - 79",F,691
GO,COVID,HOSPITAL,"70 - 79",M,1043
GO,COVID,IGNORADO,"70 - 79",F,4
GO,COVID,IGNORADO,"70 - 79",M,8
GO,COVID,OUTRO,"70 - 79",F,1
GO,COVID,OUTRO,"70 - 79",M,12
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,69
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,109
GO,COVID,VIA_PUBLICA,"70 - 79",F,1
GO,COVID,VIA_PUBLICA,"70 - 79",M,3
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,4
GO,INDETERMINADA,DOMICILIO,"70 - 79",M,9
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,2
GO,INDETERMINADA,OUTRO,"70 - 79",F,4
GO,INDETERMINADA,OUTRO,"70 - 79",M,4
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,63
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,91
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,259
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,294
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,12
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,11
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,16
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,28
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,51
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
GO,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,32
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,32
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,522
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,648
GO,PNEUMONIA,IGNORADO,"70 - 79",F,9
GO,PNEUMONIA,IGNORADO,"70 - 79",M,14
GO,PNEUMONIA,OUTRO,"70 - 79",F,7
GO,PNEUMONIA,OUTRO,"70 - 79",M,11
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,52
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,63
GO,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,2
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,14
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,380
GO,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,430
GO,SEPTICEMIA,IGNORADO,"70 - 79",F,8
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,11
GO,SEPTICEMIA,OUTRO,"70 - 79",F,5
GO,SEPTICEMIA,OUTRO,"70 - 79",M,4
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,50
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,41
GO,SRAG,DOMICILIO,"70 - 79",M,1
GO,SRAG,HOSPITAL,"70 - 79",F,22
GO,SRAG,HOSPITAL,"70 - 79",M,23
GO,SRAG,OUTRO,"70 - 79",F,1
GO,SRAG,OUTRO,"70 - 79",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
GO,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,OUTRAS,AMBULANCIA,"70 - 79",F,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,4
MA,OUTRAS,DOMICILIO,"70 - 79",F,501
MA,OUTRAS,DOMICILIO,"70 - 79",I,1
MA,OUTRAS,DOMICILIO,"70 - 79",M,907
MA,OUTRAS,HOSPITAL,"70 - 79",F,682
MA,OUTRAS,HOSPITAL,"70 - 79",M,992
MA,OUTRAS,IGNORADO,"70 - 79",F,14
MA,OUTRAS,IGNORADO,"70 - 79",M,4
MA,OUTRAS,OUTRO,"70 - 79",F,48
MA,OUTRAS,OUTRO,"70 - 79",M,77
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,22
