uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,37
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,38
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,232
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,233
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
PE,PNEUMONIA,DOMICILIO,"60 - 69",F,9
PE,PNEUMONIA,DOMICILIO,"60 - 69",M,15
PE,PNEUMONIA,HOSPITAL,"60 - 69",F,291
PE,PNEUMONIA,HOSPITAL,"60 - 69",I,1
PE,PNEUMONIA,HOSPITAL,"60 - 69",M,437
PE,PNEUMONIA,IGNORADO,"60 - 69",F,1
PE,PNEUMONIA,IGNORADO,"60 - 69",M,1
PE,PNEUMONIA,OUTRO,"60 - 69",F,2
PE,PNEUMONIA,OUTRO,"60 - 69",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
PE,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PE,SEPTICEMIA,DOMICILIO,"60 - 69",F,25
PE,SEPTICEMIA,DOMICILIO,"60 - 69",M,21
PE,SEPTICEMIA,HOSPITAL,"60 - 69",F,974
PE,SEPTICEMIA,HOSPITAL,"60 - 69",M,1032
PE,SEPTICEMIA,IGNORADO,"60 - 69",F,5
PE,SEPTICEMIA,IGNORADO,"60 - 69",M,4
PE,SEPTICEMIA,OUTRO,"60 - 69",F,1
PE,SEPTICEMIA,OUTRO,"60 - 69",M,3
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,16
PE,SRAG,DOMICILIO,"60 - 69",F,13
PE,SRAG,DOMICILIO,"60 - 69",M,11
PE,SRAG,HOSPITAL,"60 - 69",F,209
PE,SRAG,HOSPITAL,"60 - 69",M,237
PE,SRAG,IGNORADO,"60 - 69",F,1
PE,SRAG,IGNORADO,"60 - 69",M,3
PE,SRAG,OUTRO,"60 - 69",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
PE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
PI,OUTRAS,DOMICILIO,"60 - 69",F,169
PI,OUTRAS,DOMICILIO,"60 - 69",M,289
PI,OUTRAS,HOSPITAL,"60 - 69",F,228
PI,OUTRAS,HOSPITAL,"60 - 69",M,324
PI,OUTRAS,IGNORADO,"60 - 69",F,1
PI,OUTRAS,IGNORADO,"60 - 69",M,1
PI,OUTRAS,OUTRO,"60 - 69",F,6
PI,OUTRAS,OUTRO,"60 - 69",M,34
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,11
PI,OUTRAS,VIA_PUBLICA,"60 - 69",F,5
PI,OUTRAS,VIA_PUBLICA,"60 - 69",M,19
PI,COVID,DOMICILIO,"60 - 69",F,4
PI,COVID,DOMICILIO,"60 - 69",M,6
PI,COVID,HOSPITAL,"60 - 69",F,269
PI,COVID,HOSPITAL,"60 - 69",M,342
PI,COVID,IGNORADO,"60 - 69",M,1
PI,COVID,OUTRO,"60 - 69",F,2
PI,COVID,OUTRO,"60 - 69",M,1
PI,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
PI,COVID,VIA_PUBLICA,"60 - 69",F,1
PI,INDETERMINADA,DOMICILIO,"60 - 69",F,2
PI,INDETERMINADA,DOMICILIO,"60 - 69",M,7
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,32
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,35
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,67
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,76
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
PI,PNEUMONIA,DOMICILIO,"60 - 69",F,9
PI,PNEUMONIA,DOMICILIO,"60 - 69",M,9
PI,PNEUMONIA,HOSPITAL,"60 - 69",F,76
PI,PNEUMONIA,HOSPITAL,"60 - 69",M,100
PI,PNEUMONIA,OUTRO,"60 - 69",F,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PI,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
PI,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
PI,SEPTICEMIA,DOMICILIO,"60 - 69",M,8
PI,SEPTICEMIA,HOSPITAL,"60 - 69",F,100
PI,SEPTICEMIA,HOSPITAL,"60 - 69",M,100
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
PI,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
PI,SRAG,DOMICILIO,"60 - 69",M,2
PI,SRAG,HOSPITAL,"60 - 69",F,6
PI,SRAG,HOSPITAL,"60 - 69",M,6
PR,OUTRAS,AMBULANCIA,"60 - 69",M,1
PR,OUTRAS,DOMICILIO,"60 - 69",F,830
PR,OUTRAS,DOMICILIO,"60 - 69",M,1581
PR,OUTRAS,HOSPITAL,"60 - 69",F,1942
PR,OUTRAS,HOSPITAL,"60 - 69",I,2
PR,OUTRAS,HOSPITAL,"60 - 69",M,2685
PR,OUTRAS,IGNORADO,"60 - 69",F,6
PR,OUTRAS,IGNORADO,"60 - 69",M,16
PR,OUTRAS,OUTRO,"60 - 69",F,74
PR,OUTRAS,OUTRO,"60 - 69",M,212
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,119
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,180
PR,OUTRAS,POSTO_SAUDE,"60 - 69",M,4
PR,OUTRAS,VIA_PUBLICA,"60 - 69",F,32
PR,OUTRAS,VIA_PUBLICA,"60 - 69",M,131
PR,COVID,DOMICILIO,"60 - 69",F,66
PR,COVID,DOMICILIO,"60 - 69",M,87
PR,COVID,HOSPITAL,"60 - 69",F,2928
PR,COVID,HOSPITAL,"60 - 69",M,3883
PR,COVID,IGNORADO,"60 - 69",M,1
PR,COVID,OUTRO,"60 - 69",F,37
PR,COVID,OUTRO,"60 - 69",M,45
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,112
PR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,125
PR,COVID,POSTO_SAUDE,"60 - 69",M,2
PR,COVID,VIA_PUBLICA,"60 - 69",F,2
PR,COVID,VIA_PUBLICA,"60 - 69",M,7
PR,INDETERMINADA,DOMICILIO,"60 - 69",F,33
PR,INDETERMINADA,DOMICILIO,"60 - 69",M,55
PR,INDETERMINADA,HOSPITAL,"60 - 69",F,3
PR,INDETERMINADA,HOSPITAL,"60 - 69",M,5
PR,INDETERMINADA,OUTRO,"60 - 69",F,1
PR,INDETERMINADA,OUTRO,"60 - 69",M,6
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
PR,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,42
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,58
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,310
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,377
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,10
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,28
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,31
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,1
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
PR,INSUFICIENCIA_RESPIRATORIA,SAMU,"60 - 69",F,1
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
PR,PNEUMONIA,DOMICILIO,"60 - 69",F,17
PR,PNEUMONIA,DOMICILIO,"60 - 69",M,26
PR,PNEUMONIA,HOSPITAL,"60 - 69",F,507
PR,PNEUMONIA,HOSPITAL,"60 - 69",M,809
PR,PNEUMONIA,OUTRO,"60 - 69",F,5
PR,PNEUMONIA,OUTRO,"60 - 69",M,9
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,16
PR,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,2
PR,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
PR,SEPTICEMIA,DOMICILIO,"60 - 69",M,19
PR,SEPTICEMIA,HOSPITAL,"60 - 69",F,724
PR,SEPTICEMIA,HOSPITAL,"60 - 69",M,906
PR,SEPTICEMIA,IGNORADO,"60 - 69",F,1
PR,SEPTICEMIA,OUTRO,"60 - 69",F,4
PR,SEPTICEMIA,OUTRO,"60 - 69",M,10
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,15
PR,SRAG,DOMICILIO,"60 - 69",M,2
PR,SRAG,HOSPITAL,"60 - 69",F,48
PR,SRAG,HOSPITAL,"60 - 69",M,70
PR,SRAG,OUTRO,"60 - 69",M,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
PR,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RJ,OUTRAS,DOMICILIO,"60 - 69",F,1443
RJ,OUTRAS,DOMICILIO,"60 - 69",M,2529
RJ,OUTRAS,HOSPITAL,"60 - 69",F,4185
RJ,OUTRAS,HOSPITAL,"60 - 69",M,5270
RJ,OUTRAS,IGNORADO,"60 - 69",F,17
RJ,OUTRAS,IGNORADO,"60 - 69",M,28
RJ,OUTRAS,OUTRO,"60 - 69",F,70
RJ,OUTRAS,OUTRO,"60 - 69",M,222
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1146
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1484
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",F,9
RJ,OUTRAS,VIA_PUBLICA,"60 - 69",M,119
RJ,COVID,DOMICILIO,"60 - 69",F,42
RJ,COVID,DOMICILIO,"60 - 69",M,44
RJ,COVID,HOSPITAL,"60 - 69",F,4090
RJ,COVID,HOSPITAL,"60 - 69",I,1
RJ,COVID,HOSPITAL,"60 - 69",M,4525
RJ,COVID,IGNORADO,"60 - 69",F,10
RJ,COVID,IGNORADO,"60 - 69",M,7
RJ,COVID,OUTRO,"60 - 69",F,4
RJ,COVID,OUTRO,"60 - 69",M,13
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,254
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,251
RJ,COVID,VIA_PUBLICA,"60 - 69",F,2
RJ,COVID,VIA_PUBLICA,"60 - 69",M,2
RJ,INDETERMINADA,DOMICILIO,"60 - 69",F,82
RJ,INDETERMINADA,DOMICILIO,"60 - 69",M,158
RJ,INDETERMINADA,HOSPITAL,"60 - 69",F,66
RJ,INDETERMINADA,HOSPITAL,"60 - 69",M,87
RJ,INDETERMINADA,IGNORADO,"60 - 69",F,1
RJ,INDETERMINADA,IGNORADO,"60 - 69",M,4
RJ,INDETERMINADA,OUTRO,"60 - 69",F,3
RJ,INDETERMINADA,OUTRO,"60 - 69",M,6
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,48
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,56
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
RJ,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,74
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,81
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,738
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,812
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,12
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,9
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,161
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,185
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,21
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,29
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,1269
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,1630
RJ,PNEUMONIA,IGNORADO,"60 - 69",F,2
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,2
RJ,PNEUMONIA,OUTRO,"60 - 69",F,7
RJ,PNEUMONIA,OUTRO,"60 - 69",M,10
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,199
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,294
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,13
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,25
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,1625
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,1799
RJ,SEPTICEMIA,IGNORADO,"60 - 69",F,4
RJ,SEPTICEMIA,IGNORADO,"60 - 69",M,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,7
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,215
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,246
RJ,SRAG,DOMICILIO,"60 - 69",M,2
RJ,SRAG,HOSPITAL,"60 - 69",F,110
RJ,SRAG,HOSPITAL,"60 - 69",M,92
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,27
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,13
RN,OUTRAS,DOMICILIO,"60 - 69",F,183
RN,OUTRAS,DOMICILIO,"60 - 69",M,318
RN,OUTRAS,HOSPITAL,"60 - 69",F,416
RN,OUTRAS,HOSPITAL,"60 - 69",M,511
RN,OUTRAS,IGNORADO,"60 - 69",F,2
RN,OUTRAS,IGNORADO,"60 - 69",M,4
RN,OUTRAS,OUTRO,"60 - 69",F,7
RN,OUTRAS,OUTRO,"60 - 69",M,24
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,17
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,37
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,34
RN,COVID,DOMICILIO,"60 - 69",F,5
RN,COVID,DOMICILIO,"60 - 69",M,7
RN,COVID,HOSPITAL,"60 - 69",F,405
RN,COVID,HOSPITAL,"60 - 69",M,476
RN,COVID,IGNORADO,"60 - 69",M,1
RN,COVID,OUTRO,"60 - 69",F,1
RN,COVID,OUTRO,"60 - 69",M,2
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RN,COVID,VIA_PUBLICA,"60 - 69",M,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,2
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,3
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RN,INDETERMINADA,OUTRO,"60 - 69",M,2
RN,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,20
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,23
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,69
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,71
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,11
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,26
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,124
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,141
RN,PNEUMONIA,IGNORADO,"60 - 69",M,1
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTRO,"60 - 69",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,10
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,15
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,145
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,185
RN,SEPTICEMIA,IGNORADO,"60 - 69",F,2
RN,SEPTICEMIA,OUTRO,"60 - 69",F,1
RN,SEPTICEMIA,OUTRO,"60 - 69",M,3
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
RN,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RN,SRAG,DOMICILIO,"60 - 69",F,1
RN,SRAG,DOMICILIO,"60 - 69",M,1
RN,SRAG,HOSPITAL,"60 - 69",F,7
RN,SRAG,HOSPITAL,"60 - 69",M,10
RN,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RN,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,OUTRAS,DOMICILIO,"60 - 69",F,79
RO,OUTRAS,DOMICILIO,"60 - 69",M,166
RO,OUTRAS,HOSPITAL,"60 - 69",F,199
RO,OUTRAS,HOSPITAL,"60 - 69",I,1
RO,OUTRAS,HOSPITAL,"60 - 69",M,305
RO,OUTRAS,OUTRO,"60 - 69",F,5
RO,OUTRAS,OUTRO,"60 - 69",M,28
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,1
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,15
RO,COVID,DOMICILIO,"60 - 69",F,7
RO,COVID,DOMICILIO,"60 - 69",M,7
RO,COVID,HOSPITAL,"60 - 69",F,430
RO,COVID,HOSPITAL,"60 - 69",M,595
RO,COVID,IGNORADO,"60 - 69",M,1
RO,COVID,OUTRO,"60 - 69",F,2
RO,COVID,OUTRO,"60 - 69",M,3
RO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RO,COVID,VIA_PUBLICA,"60 - 69",F,3
RO,COVID,VIA_PUBLICA,"60 - 69",M,4
RO,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,13
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,39
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,57
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,2
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,2
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,69
RO,PNEUMONIA,HOSPITAL,"60 - 69",I,2
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,96
RO,PNEUMONIA,OUTRO,"60 - 69",M,1
RO,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,77
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,113
RO,SEPTICEMIA,OUTRO,"60 - 69",F,1
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RO,SRAG,HOSPITAL,"60 - 69",F,9
RO,SRAG,HOSPITAL,"60 - 69",M,8
RR,OUTRAS,DOMICILIO,"60 - 69",F,15
RR,OUTRAS,DOMICILIO,"60 - 69",M,36
RR,OUTRAS,HOSPITAL,"60 - 69",F,54
RR,OUTRAS,HOSPITAL,"60 - 69",M,111
RR,OUTRAS,OUTRO,"60 - 69",F,4
RR,OUTRAS,OUTRO,"60 - 69",I,1
RR,OUTRAS,OUTRO,"60 - 69",M,10
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RR,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RR,OUTRAS,VIA_PUBLICA,"60 - 69",M,5
RR,COVID,DOMICILIO,"60 - 69",F,2
RR,COVID,DOMICILIO,"60 - 69",M,2
RR,COVID,HOSPITAL,"60 - 69",F,119
RR,COVID,HOSPITAL,"60 - 69",I,1
RR,COVID,HOSPITAL,"60 - 69",M,127
RR,COVID,OUTRO,"60 - 69",M,1
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RR,INDETERMINADA,DOMICILIO,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,5
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,14
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,11
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,18
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,28
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,18
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,30
RR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RR,SRAG,HOSPITAL,"60 - 69",F,1
RR,SRAG,HOSPITAL,"60 - 69",M,3
RS,OUTRAS,DOMICILIO,"60 - 69",F,906
RS,OUTRAS,DOMICILIO,"60 - 69",I,2
RS,OUTRAS,DOMICILIO,"60 - 69",M,1756
RS,OUTRAS,HOSPITAL,"60 - 69",F,2448
RS,OUTRAS,HOSPITAL,"60 - 69",I,6
RS,OUTRAS,HOSPITAL,"60 - 69",M,3613
RS,OUTRAS,IGNORADO,"60 - 69",F,47
RS,OUTRAS,IGNORADO,"60 - 69",M,79
RS,OUTRAS,OUTRO,"60 - 69",F,62
RS,OUTRAS,OUTRO,"60 - 69",M,163
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,210
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,341
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,25
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,92
RS,COVID,DOMICILIO,"60 - 69",F,50
RS,COVID,DOMICILIO,"60 - 69",M,57
RS,COVID,HOSPITAL,"60 - 69",F,2619
RS,COVID,HOSPITAL,"60 - 69",I,1
RS,COVID,HOSPITAL,"60 - 69",M,3255
RS,COVID,IGNORADO,"60 - 69",F,41
RS,COVID,IGNORADO,"60 - 69",M,49
RS,COVID,OUTRO,"60 - 69",F,1
RS,COVID,OUTRO,"60 - 69",M,4
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,78
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,98
RS,COVID,VIA_PUBLICA,"60 - 69",F,1
RS,COVID,VIA_PUBLICA,"60 - 69",M,3
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,29
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,56
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,15
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,16
RS,INDETERMINADA,IGNORADO,"60 - 69",F,3
RS,INDETERMINADA,IGNORADO,"60 - 69",M,2
RS,INDETERMINADA,OUTRO,"60 - 69",F,3
RS,INDETERMINADA,OUTRO,"60 - 69",M,4
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,59
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,71
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,491
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
